average	sd	ratio	ava	avb	cumsum	p
Fung_ASV2198	1.61584111874964e-05	6.70752171588333e-05	0.240899871397113	0.00323168223749927	0	0.964397506125746	0.001
Fung_ASV2392	1.61584111874964e-05	7.78040554552178e-05	0.207680834796546	0.00323168223749927	0	0.96441476194922	0.001
Fung_ASV2939	1.61584111874964e-05	0.000107209248922784	0.15071844406945	0.00323168223749926	0	0.964432017772695	0.001
Fung_ASV3049	1.61584111874964e-05	7.78040554552178e-05	0.207680834796546	0.00323168223749926	0	0.964449273596169	0.001
Fung_ASV3353	1.61584111874964e-05	5.60267503481819e-05	0.288405290099441	0	0.00323168223749927	0.964466529419643	0.001
Fung_ASV3536	1.61584111874964e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.964483785243118	0.001
Fung_ASV2186	1.61584111874964e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.964501041066592	0.001
Fung_ASV2304	1.61584111874964e-05	5.05579063692044e-05	0.319602063216342	0.00323168223749927	0	0.964518296890067	0.001
Fung_ASV2664	1.61584111874964e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.964535552713541	0.001
Fung_ASV3014	1.61584111874964e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.964552808537016	0.001
Fung_ASV3165	1.61584111874964e-05	8.83298116136302e-05	0.182932702926799	0	0.00323168223749926	0.96457006436049	0.001
Fung_ASV3201	1.61584111874964e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.964587320183964	0.001
Fung_ASV3202	1.61584111874964e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749927	0.964604576007439	0.001
Fung_ASV3476	1.61584111874964e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749927	0.964621831830913	0.001
Fung_ASV3630	1.61584111874964e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749927	0.964639087654388	0.001
Fung_ASV3727	1.61584111874964e-05	6.85082698873032e-05	0.235860739354199	0.00323168223749926	0	0.964656343477862	0.001
Fung_ASV4083	1.61584111874964e-05	7.39633435367709e-05	0.218465126302236	0	0.00323168223749927	0.964673599301336	0.001
Fung_ASV2634	1.61584111874964e-05	0.000107209248922785	0.150718444069449	0.00323168223749926	0	0.964690855124811	0.001
Fung_ASV2775	1.61584111874964e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.964708110948285	0.001
Fung_ASV2906	1.61584111874964e-05	0.000107209248922785	0.150718444069449	0.00323168223749926	0	0.96472536677176	0.001
Fung_ASV2962	1.61584111874964e-05	6.56108715904455e-05	0.246276429436267	0.00323168223749927	0	0.964742622595234	0.001
Fung_ASV2981	1.61584111874964e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.964759878418708	0.001
Fung_ASV3238	1.61584111874964e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.964777134242183	0.001
Fung_ASV3266	1.61584111874964e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.964794390065657	0.001
Fung_ASV3408	1.61584111874964e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.964811645889132	0.001
Fung_ASV3450	1.61584111874964e-05	9.77284001410035e-05	0.16533997450263	0.00323168223749927	0	0.964828901712606	0.001
Fung_ASV3893	1.61584111874964e-05	6.99119541208671e-05	0.231125154355733	0	0.00323168223749926	0.96484615753608	0.001
Fung_ASV3928	1.61584111874964e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.964863413359555	0.001
Fung_ASV4068	1.61584111874964e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.964880669183029	0.001
Fung_ASV4075	1.61584111874964e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.964897925006504	0.001
Fung_ASV2105	1.61584111874964e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.964915180829978	0.001
Fung_ASV2463	1.61584111874964e-05	6.41130890287711e-05	0.252029834036622	0.00323168223749926	0	0.964932436653453	0.001
Fung_ASV3031	1.61584111874964e-05	6.41130890287713e-05	0.252029834036621	0	0.00323168223749927	0.964949692476927	0.001
Fung_ASV3133	1.61584111874964e-05	9.77284001410035e-05	0.16533997450263	0.00323168223749927	0	0.964966948300401	0.001
Fung_ASV3885	1.61584111874964e-05	9.77284001410037e-05	0.16533997450263	0.00323168223749926	0	0.964984204123876	0.001
Fung_ASV3968	1.61584111874964e-05	5.42650759561873e-05	0.297768148349085	0.00323168223749927	0	0.96500145994735	0.001
Fung_ASV2438	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749927	0.965018715770825	0.001
Fung_ASV2934	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749927	0.965035971594299	0.001
Fung_ASV2940	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965053227417774	0.001
Fung_ASV2954	1.61584111874963e-05	7.26379921328478e-05	0.222451236784522	0	0.00323168223749927	0.965070483241248	0.001
Fung_ASV3047	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965087739064722	0.001
Fung_ASV3055	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965104994888197	0.001
Fung_ASV3197	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965122250711671	0.001
Fung_ASV3255	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965139506535146	0.001
Fung_ASV3329	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.96515676235862	0.001
Fung_ASV3380	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965174018182094	0.001
Fung_ASV3385	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965191274005569	0.001
Fung_ASV3498	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965208529829043	0.001
Fung_ASV3645	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965225785652518	0.001
Fung_ASV3763	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.965243041475992	0.001
Fung_ASV3782	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965260297299466	0.001
Fung_ASV4033	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965277553122941	0.001
Fung_ASV4059	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965294808946415	0.001
Fung_ASV4780	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.96531206476989	0.001
Fung_ASV5016	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965329320593364	0.001
Fung_ASV5180	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965346576416839	0.001
Fung_ASV5352	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965363832240313	0.001
Fung_ASV3747	1.61584111874963e-05	6.25794686679623e-05	0.258206270066474	0	0.00323168223749927	0.965381088063787	0.001
Fung_ASV2024	1.61584111874963e-05	5.60267503481814e-05	0.288405290099443	0.00323168223749927	0	0.965398343887262	0.001
Fung_ASV2236	1.61584111874963e-05	7.52653603803577e-05	0.214685894093098	0.00323168223749927	0	0.965415599710736	0.001
Fung_ASV2549	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965432855534211	0.001
Fung_ASV2750	1.61584111874963e-05	7.52653603803579e-05	0.214685894093098	0	0.00323168223749927	0.965450111357685	0.001
Fung_ASV3213	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.96546736718116	0.001
Fung_ASV3227	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965484623004634	0.001
Fung_ASV3258	1.61584111874963e-05	7.52653603803585e-05	0.214685894093096	0	0.00323168223749927	0.965501878828108	0.001
Fung_ASV3425	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.965519134651583	0.001
Fung_ASV3459	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965536390475057	0.001
Fung_ASV3500	1.61584111874963e-05	5.93935461701933e-05	0.272056683417995	0.00323168223749926	0	0.965553646298531	0.001
Fung_ASV3666	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965570902122006	0.001
Fung_ASV3842	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.96558815794548	0.001
Fung_ASV3889	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965605413768955	0.001
Fung_ASV3891	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965622669592429	0.001
Fung_ASV4082	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965639925415904	0.001
Fung_ASV4167	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0.00323168223749926	0	0.965657181239378	0.001
Fung_ASV4429	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.965674437062852	0.001
Fung_ASV4526	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965691692886327	0.001
Fung_ASV4614	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965708948709801	0.001
Fung_ASV4892	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0	0.00323168223749926	0.965726204533276	0.001
Fung_ASV2512	1.61584111874963e-05	6.41130890287712e-05	0.252029834036621	0	0.00323168223749926	0.96574346035675	0.001
Fung_ASV2821	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0	0.00323168223749926	0.965760716180225	0.001
Fung_ASV3187	1.61584111874963e-05	7.52653603803577e-05	0.214685894093098	0.00323168223749927	0	0.965777972003699	0.001
Fung_ASV4627	1.61584111874963e-05	8.94228936332642e-05	0.180696581501425	0	0.00323168223749927	0.965795227827173	0.001
Fung_ASV1887	1.61584111874963e-05	6.70752171588332e-05	0.240899871397113	0.00323168223749927	0	0.965812483650648	0.001
Fung_ASV3009	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965829739474122	0.001
Fung_ASV3018	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965846995297597	0.001
Fung_ASV3219	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965864251121071	0.001
Fung_ASV3274	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.965881506944545	0.001
Fung_ASV3292	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0	0.00323168223749926	0.96589876276802	0.001
Fung_ASV3487	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.965916018591494	0.001
Fung_ASV3541	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.965933274414969	0.001
Fung_ASV3812	1.61584111874963e-05	8.94228936332649e-05	0.180696581501423	0.00323168223749926	0	0.965950530238443	0.001
Fung_ASV3919	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.965967786061917	0.001
Fung_ASV3998	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.965985041885392	0.001
Fung_ASV4490	1.61584111874963e-05	8.94228936332649e-05	0.180696581501423	0.00323168223749926	0	0.966002297708866	0.001
Fung_ASV4559	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0	0.00323168223749927	0.966019553532341	0.001
Fung_ASV4936	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0	0.00323168223749927	0.966036809355815	0.001
Fung_ASV5252	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0	0.00323168223749927	0.96605406517929	0.001
Fung_ASV5639	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0	0.00323168223749927	0.966071321002764	0.001
Fung_ASV2921	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.966088576826238	0.001
Fung_ASV3268	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.966105832649713	0.001
Fung_ASV3657	1.61584111874963e-05	6.25794686679621e-05	0.258206270066475	0	0.00323168223749927	0.966123088473187	0.001
Fung_ASV3744	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749926	0	0.966140344296662	0.001
Fung_ASV3835	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.966157600120136	0.001
Fung_ASV3836	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0	0.00323168223749926	0.96617485594361	0.001
Fung_ASV3947	1.61584111874963e-05	8.94228936332641e-05	0.180696581501425	0.00323168223749926	0	0.966192111767085	0.001
Fung_ASV4096	1.61584111874963e-05	7.52653603803577e-05	0.214685894093098	0.00323168223749927	0	0.966209367590559	0.001
Fung_ASV4723	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0.00323168223749926	0	0.966226623414034	0.001
Fung_ASV4996	1.61584111874963e-05	0.000107209248922785	0.150718444069449	0.00323168223749926	0	0.966243879237508	0.001
Fung_ASV2632	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.966261135060982	0.001
Fung_ASV3288	1.61584111874963e-05	6.7075217158833e-05	0.240899871397114	0.00323168223749927	0	0.966278390884457	0.001
Fung_ASV3584	1.61584111874963e-05	0.000107209248922784	0.150718444069449	0.00323168223749927	0	0.966295646707931	0.001
Fung_ASV2190	1.61584111874963e-05	7.2637992132849e-05	0.222451236784518	0.00323168223749926	0	0.966312902531406	0.001
Fung_ASV3151	1.61584111874963e-05	6.7075217158833e-05	0.240899871397114	0.00323168223749926	0	0.96633015835488	0.001
Fung_ASV3888	1.60931246776479e-05	9.75180466772465e-05	0.1650271434467	0.000293789294318115	0.00293789294318115	0.966347344457856	0.509
Fung_ASV3300	1.60931246776479e-05	9.75180466772467e-05	0.165027143446699	0.000293789294318115	0.00293789294318115	0.966364530560831	0.498
Fung_ASV1483	1.60278381677995e-05	8.90108944091083e-05	0.180066027582342	0.00264410364886304	0.00058757858863623	0.966381646943308	0.494
Fung_ASV2918	1.60278381677994e-05	8.00193411161006e-05	0.200299551886394	0.00293789294318115	0.000293789294318115	0.966398763325784	0.245
Fung_ASV2057	1.60278381677994e-05	8.90108944091082e-05	0.180066027582342	0.00264410364886304	0.00058757858863623	0.966415879708261	0.509
Fung_ASV4397	1.60278381677994e-05	8.90108944091085e-05	0.180066027582341	0.00264410364886303	0.00058757858863623	0.966432996090738	0.479
Fung_ASV3328	1.5962551657951e-05	7.9653852196765e-05	0.200398991608334	0.000881367882954345	0.00235031435454492	0.966450042752715	0.498
Fung_ASV2135	1.58972651481025e-05	7.70775562848873e-05	0.206250248637157	0.00117515717727246	0.00205652506022681	0.966467019694194	0.491
Fung_ASV3901	1.58972651481025e-05	7.70775562848897e-05	0.206250248637151	0.00117515717727246	0.00205652506022681	0.966483996635673	0.522
Fung_ASV3523	1.58972651481025e-05	5.21114011946962e-05	0.30506309144726	0.00293789294318115	0.000293789294318115	0.966500973577152	0.058
Fung_ASV3413	1.58972651481025e-05	6.23007853141096e-05	0.2551695788095	0.000293789294318115	0.00293789294318115	0.96651795051863	0.066
Fung_ASV2456	1.5831978638254e-05	6.90550287976286e-05	0.229266121728092	0.00176273576590869	0.00146894647159058	0.96653485773961	0.529
Fung_ASV4159	1.5831978638254e-05	6.63770055688482e-05	0.238516011720845	0.00235031435454492	0.000881367882954345	0.96655176496059	0.503
Fung_ASV2338	1.5831978638254e-05	6.63770055688519e-05	0.238516011720832	0.000881367882954345	0.00235031435454492	0.96656867218157	0.5
Fung_ASV3461	1.57666921284055e-05	5.18188452031571e-05	0.304265601956042	0.00264410364886304	0.00058757858863623	0.966585509682052	0.201
Fung_ASV3406	1.57666921284055e-05	6.32621792512476e-05	0.249227774240714	0.00117515717727246	0.0020565250602268	0.966602347182533	0.502
Fung_ASV3601	1.57666921284055e-05	6.18471987751254e-05	0.254929769507148	0.00235031435454492	0.000881367882954345	0.966619184683014	0.24
Fung_ASV3748	1.57666921284055e-05	6.1637403889118e-05	0.255797472534191	0.00146894647159058	0.00176273576590869	0.966636022183495	0.242
Fung_ASV4377	1.57014056185571e-05	5.50696590755494e-05	0.285118990786133	0.0020565250602268	0.00117515717727246	0.966652789963477	0.257
Fung_ASV3596	1.56361191087086e-05	5.52447756616184e-05	0.283033443822488	0.000881367882954345	0.00235031435454492	0.96666948802296	0.443
Fung_ASV3582	1.56361191087085e-05	5.68244011423751e-05	0.275165576660136	0.00117515717727246	0.00205652506022681	0.966686186082444	0.623
Fung_ASV2958	1.52444000496178e-05	4.09645366368315e-05	0.372136518588409	0.00146894647159058	0.00176273576590869	0.966702465818934	0.494
Fung_ASV2302	1.46894647159058e-05	7.87143980161574e-05	0.186617252829534	0.00293789294318115	0	0.966718152931183	0.001
Fung_ASV2133	1.46894647159058e-05	6.21641136226111e-05	0.236301361989706	0.00293789294318115	0	0.966733840043433	0.001
Fung_ASV3106	1.46894647159058e-05	5.556243225686e-05	0.264377640057184	0.00293789294318115	0	0.966749527155682	0.001
Fung_ASV4066	1.46894647159058e-05	6.2164113622612e-05	0.236301361989702	0.00293789294318115	0	0.966765214267932	0.001
Fung_ASV1557	1.46894647159058e-05	9.74629535661689e-05	0.150718444069448	0.00293789294318115	0	0.966780901380181	0.001
Fung_ASV1570	1.46894647159058e-05	9.74629535661689e-05	0.150718444069448	0.00293789294318115	0	0.966796588492431	0.001
Fung_ASV1615	1.46894647159058e-05	9.74629535661689e-05	0.150718444069448	0.00293789294318115	0	0.96681227560468	0.001
Fung_ASV1701	1.46894647159058e-05	9.74629535661689e-05	0.150718444069448	0.00293789294318115	0	0.96682796271693	0.001
Fung_ASV1702	1.46894647159058e-05	9.74629535661689e-05	0.150718444069448	0.00293789294318115	0	0.966843649829179	0.001
Fung_ASV1441	1.46894647159058e-05	9.74629535661682e-05	0.150718444069449	0.00293789294318115	0	0.966859336941429	0.001
Fung_ASV1622	1.46894647159058e-05	6.95404087758954e-05	0.211236387224079	0.00293789294318115	0	0.966875024053678	0.001
Fung_ASV2363	1.46894647159058e-05	9.74629535661682e-05	0.150718444069449	0.00293789294318115	0	0.966890711165928	0.001
Fung_ASV2455	1.46894647159058e-05	6.2164113622613e-05	0.236301361989698	0	0.00293789294318115	0.966906398278177	0.001
Fung_ASV3452	1.46894647159058e-05	5.00428718216462e-05	0.2935376044816	0.00293789294318115	0	0.966922085390427	0.001
Fung_ASV2218	1.46894647159058e-05	5.55624322568603e-05	0.264377640057182	0.00293789294318115	0	0.966937772502676	0.001
Fung_ASV1388	1.46894647159058e-05	9.7462953566168e-05	0.150718444069449	0.00293789294318115	0	0.966953459614926	0.001
