pathway	K01	K02	K03	K04	K05	K06	K07	K08	K09	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K26	K27	K28	K29	K30	K31	K32	K33	K34	K35	K36	K37	K38	K39	K40	K41	K42	K43	K44	K45	K46	K47	K48	K49	K50	K51	K52	K53	K54	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35	M36
PWY-1622	74.3011563599799	27.478632478632484	20.76923076923077	0.0	0.0	0.0	47.820512820512825	13.333333333333334	23.07692307692308	0.0	16.666666666666668	23.333333333333336	0.0	0.0	0.0	0.0	17.77777777777778	0.0	21.11111111111111	23.846153846153847	0.0	24.444444444444446	0.0	36.92307692307693	20.505050505050505	0.0	18.88888888888889	23.333333333333336	18.823529411764707	1.1320754716981132	0.0	0.0	0.0	0.0	0.0	0.0	13.333333333333334	0.0	0.0	31.764705882352942	29.411764705882355	13.333333333333334	0.0	0.0	0.0	27.37967914438503	6.818181818181818	10.90909090909091	18.155080213903744	20.095068330362448	34.36879721585604	13.163305322128853	25.658848994143113	1.3636363636363638	34.575446517306986	27.393162393162395	27.103174603174608	44.078338001867415	19.89010989010989	56.37221027946063	43.89982110912344	48.7192665571976	20.30769230769231	2.4000000000000004	31.401589864075994	29.779679144385028	60.729564553093965	10.215789473684211	15.000000000000002	41.620855614973266	42.42092400139015	5.4	24.25476075287396	26.477246283128636	21.118681318681322	34.50758065463948	30.723588176529354	17.762037962037965	11.53846153846154	3.432075471698113	3.0	21.238552001704058	23.675248281130635	17.72727272727273	35.25141329258977	42.485255920550046	50.83943146636645	34.43349282296651	5.454545454545455	43.34284774023695
PWY-181	19.764705882352942	42.352941176470594	39.529411764705884	19.764705882352942	33.88235294117647	8.470588235294118	39.529411764705884	12.705882352941178	31.058823529411768	43.76470588235294	47.3281045751634	48.0	80.47058823529412	8.470588235294118	55.05882352941177	21.176470588235297	52.235294117647065	28.23529411764706	21.176470588235297	25.411764705882355	16.941176470588236	0.0	0.0	0.0	66.3529411764706	97.41176470588236	98.82352941176471	18.35294117647059	49.411764705882355	103.05882352941177	83.29411764705883	48.0	0.0	26.823529411764707	21.176470588235297	32.47058823529412	22.58823529411765	9.882352941176471	19.764705882352942	53.64705882352941	73.41176470588236	43.76470588235294	70.58823529411765	29.647058823529413	86.11764705882354	0.0	0.0	3.4909090909090907	2.3272727272727276	7.737373737373737	8.397306397306398	4.192592592592592	11.891859774212715	12.418855218855217	45.87450980392157	39.52941176470589	46.58823529411765	12.877005347593585	11.294117647058824	14.11764705882353	22.58823529411765	19.764705882352942	39.529411764705884	4.444444444444445	0.0	0.0	23.3281045751634	7.4074074074074066	9.490196078431373	32.74858387799564	22.169221628045158	21.72683699742523	49.411764705882355	17.03054070112894	30.5784907902555	35.82483660130719	33.7811843929491	37.25347593582888	44.69803921568627	14.11764705882353	24.907563025210084	4.793899782135076	13.822222222222221	0.0	14.787878787878787	28.401742919389978	17.995246583481876	5.647058823529412	34.719825708061	9.882352941176471
PWY-1861	30.933333333333334	53.333333333333336	26.666666666666668	123.06666666666666	72.8953095684803	60.17543859649123	54.93333333333334	39.55897435897435	57.53333333333333	293.3	262.66666666666663	277.1095238095238	249.6848484848485	279.46666666666664	344.3666666666666	154.0	190.73333333333332	325.96666666666664	46.11282051282051	37.825641025641026	0.0	37.8	94.48181818181818	0.0	43.65897435897436	126.83333333333333	45.90909090909091	134.33333333333334	157.96666666666667	100.93333333333334	172.8	176.13333333333333	100.26666666666667	166.73333333333335	144.5128205128205	121.86666666666666	153.03076923076924	142.61282051282052	143.23333333333332	301.3666666666667	305.64102564102564	372.26666666666665	1638.710358974359	414.484	445.53333333333336	284.6974358974359	588.0057971014493	234.13846153846154	279.44615384615383	297.71380326990084	240.468671679198	332.11805422647524	497.82314275369475	335.5333333333333	550.395847948446	787.2230769230769	760.8866166353971	785.9289555972482	845.8491803278688	590.9333333333333	811.1853658536585	1071.8595669424537	761.7535334584114	538.0065934065934	682.3730747866484	724.4214856182069	841.9407933529884	1258.2176356340726	489.4978538605262	771.8142806645458	1701.310349879177	1320.3480925578485	526.215004377736	532.4151501831502	514.2113821138212	796.5897435897435	644.057535959975	919.2070043777361	217.16666666666666	1656.1745956244033	972.1359599749843	1434.876047529706	499.29268292682923	1424.6742066317888	904.2824622531939	409.89268292682925	914.2820124378978	1083.9727125426307	719.5751094434021	1341.2978496513483
PWY-2221	0.0	0.0	0.0	0.0	0.0	0.7132075471698114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3566037735849057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-2941	33.951219512195124	76.66991869918701	45.268292682926834	71.41463414634147	42.14634146341464	40.97560975609757	45.65853658536586	31.60975609756098	58.35447154471545	249.3138211382114	163.90243902439028	251.5363530778165	244.7349593495935	209.3528455284553	324.4487804878049	122.9268292682927	135.8048780487805	305.7430894308944	36.29268292682927	19.902439024390247	0.0	31.60975609756098	31.60975609756098	0.0	15.579737335834897	0.0	0.0	108.5918699186992	133.59349593495935	80.26016260162602	148.7089430894309	161.76353077816492	57.365853658536594	115.04576074332172	120.37723577235775	115.82439024390246	135.6227642276423	80.78048780487806	125.20325203252034	296.19512195121956	334.61056017153584	419.25203252032526	1879.735806307514	430.84348432055754	469.1512195121952	234.61463414634147	551.4239256678281	231.06752246469836	262.1058010880861	257.14333067189557	186.83577235772358	263.54202579619783	489.7641928460928	303.8599124452783	206.82941123916734	128.74703832752613	122.8925221120343	64.27874564459931	93.11962833914053	68.93193960511034	61.54703832752614	46.806968641114985	38.34239256678281	182.33217189314752	263.4349776881228	135.79177211320987	103.56701509872242	82.03484320557492	122.99930313588851	171.35981416957029	246.1639953542393	318.97235772357726	77.67637630662021	247.09630662020908	91.73519163763066	121.16444206200305	175.93724649334405	122.57003484320559	37.039721254355406	65.71707317073171	67.11080139372822	82.939837398374	208.99976771196285	172.2618200081615	164.5732868757259	158.54494773519167	274.906425087108	207.83461091753776	180.95052264808365	166.75121951219512
PWY-2942	9411.204416634435	9071.073368022075	8797.746349051755	8229.506484658963	8480.91079243106	8307.06259692407	8407.651504423056	9233.845478213778	8124.322019909223	8663.85464567036	9258.397528483036	9107.676188210113	9074.044607949358	9281.01103483794	9275.693711014452	9231.847013376706	9692.716017811064	8867.597606092373	9039.446047941463	8696.88625907149	9320.250374212217	9685.539002497972	9829.807940509894	9994.5765020177	9294.181274078024	9433.848753482664	9824.789342095792	8950.820263549269	9278.206477758655	8741.839833231612	9556.230490898704	9163.351109810857	9471.10049899827	8945.079013516372	9146.260154403752	9273.603278569786	9110.274121764032	9202.331160860249	9313.771002688301	8913.740753236969	9327.338022369147	9042.156589231528	8801.231673601087	8773.201459663804	8779.979214927302	9028.433576353642	9210.939754832956	9272.599848533013	9158.797837808284	9201.378495191018	8785.842232607034	8910.26322018329	9308.040511029727	8872.682063697779	9350.421749306399	9427.728889358186	9267.407234554734	9816.200602732251	9860.371799024848	9854.678205131937	9648.70731121734	9699.271918559374	9710.43493506851	10203.681204388238	9798.172183547724	9790.753680446782	9394.73772455283	9761.244130803341	9245.421246564774	8591.843358624696	9132.557658459013	9324.478328407045	9724.738854998814	9800.455931406215	9631.128883353436	9448.01015736307	9152.85802078788	9211.9915281743	9179.42111539303	9520.821645591024	9533.06040756973	9341.4210929032	9027.047990945082	9458.844467817473	9242.917703650211	8743.718371590909	9438.967163299465	9129.87832158544	8882.183484994308	9308.517971390596
PWY-3001	10566.784125676924	10790.05467430087	10741.430879129508	11251.253180380167	11296.647411632755	11030.087049752505	11208.37466241104	10702.29022362493	11236.734000831759	10815.748700494703	9931.838043142601	10193.217355967256	10547.258276379773	10407.090298869352	10171.54029504303	10141.794785827859	9787.128166770559	10381.655987621982	10753.519219446991	10763.954122397226	10638.988044993246	10115.184297567848	10473.904794477721	10400.95246115024	10576.878821704342	10480.713064005286	10779.389348237539	10189.486512222456	10063.67266862853	10230.491160713156	10105.640618500553	10490.149804241248	10150.215945069425	10399.898019211458	10422.557130862047	10481.939816843673	10047.503770069394	10126.017411061293	10238.147736058801	10795.150095480185	10499.236973748728	10735.804739775647	10578.092547900647	10796.595613705016	10635.393291713868	9451.681151728328	10118.322959630214	9503.33854336896	9635.981463293941	9756.447870759113	9800.620805125911	10330.797987550664	10388.301007749538	10319.777504966205	10521.65488455686	10801.539460521595	10525.875645319858	10799.87043151987	10777.272979896487	10741.321717450466	10778.918288132725	10724.122815375185	10789.726092366118	11270.826775865902	11027.383351755741	10981.812402434876	10319.2074767199	10792.246166548164	10930.255505892632	10560.940686654447	10641.804321288439	10460.73791177856	10616.79431821132	10562.590881960958	10708.38283890659	10591.635978580096	10417.226139425835	10282.702853086363	10465.880835228618	10546.178766728446	10586.963189692631	10482.076178448156	10416.193428323491	10485.883923471078	10351.91448407089	10515.513111220831	10471.925064925083	10528.64103261312	10560.932680335534	10585.291310502282
PWY-3661	0.0	0.0	0.0	10.714285714285714	0.0	0.7281553398058251	0.0	27.38095238095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.571428571428571	28.57142857142857	23.80952380952381	19.047619047619047	0.0	15.476190476190476	17.857142857142858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	0.0	47.61904761904762	33.333333333333336	52.38095238095238	0.0	0.0	0.0	9.523809523809524	38.095238095238095	39.285714285714285	0.0	0.0	0.0	0.0	0.0	3.935506241331484	0.0	0.0	0.0	7.142857142857142	0.0	0.0	17.857142857142858	7.142857142857142	3.571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.904761904761905	8.333333333333334	15.476190476190476	16.666666666666668	15.476190476190476	13.095238095238095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3781	25588.28108785845	24662.668394571818	24168.601472877937	22328.186504948462	22767.65208261739	23022.067912011895	23680.791531213443	24623.084420670315	22838.634436212014	24144.96185449259	24844.892317123693	24998.009498261603	24636.521517663095	25241.351701591873	25478.364068476953	25437.727073055037	25769.214208645495	24563.49598969281	25096.450159435215	25297.580386942114	25645.141635483895	26018.932884711317	27159.184446389972	27493.930300326167	25260.539025171296	26552.100813466033	25112.66353400453	25158.33608033159	25756.13827946856	24864.232743335895	26243.604979584354	24912.52529457514	25242.744465277705	25085.830438426477	25616.801502909	24949.09744581005	25572.669844231135	26041.54126986473	25991.209832143046	25554.3738743323	25834.356705791986	25647.78964785596	25061.88121746178	25512.44281476886	25421.845345726568	22552.093263552168	23036.7046666299	22641.441413358203	22415.820090613513	22606.537883539877	22400.16766604199	24625.066114361776	24973.87161028638	24686.700196857826	26291.57179885255	25840.371266856775	24743.888652807054	26885.4675178775	26743.156957251358	27454.746011624135	25737.14629692534	25495.037724936326	25645.865311776033	21609.302541776764	22528.403477486503	22724.365010558082	23051.930803770807	21913.45815705198	22635.04780828511	23673.954831391937	22435.780948189167	23753.92867947699	27750.1108239882	28069.89164286146	27846.226380502445	26316.714746462127	26679.38995421019	25388.795092838125	26398.839138387095	23663.986754846846	24603.340569326883	21848.99392217019	22664.003199661915	22073.954116898076	23126.88589714491	23041.58606564939	23225.188142290448	22745.62861327804	23214.23934600247	22972.245094030794
PWY-4361	29.0	50.0	25.0	61.0	36.0	35.0	39.0	27.0	38.0	192.0	140.0	201.0	189.0	177.0	261.0	105.0	116.0	264.0	31.0	17.0	0.0	27.0	27.0	0.0	13.545454545454545	0.0	0.0	94.0	73.0	69.0	128.0	139.6	49.0	100.0	88.0	100.0	104.0	69.0	98.0909090909091	253.0	296.1818181818182	349.0	1518.6036363636363	368.11	400.8	198.0	499.5	188.0	217.0	216.80818181818182	160.4	226.76999999999998	423.83636363636367	251.27272727272728	179.41818181818184	132.8	103.05454545454546	67.0	67.0	49.0	49.0	45.2	39.2	118.0	148.4	89.2	70.0	56.6	86.0	136.2	220.2	273.0	73.03999999999999	211.18	79.0	91.78181818181818	146.76363636363635	107.2	26.2	48.0	49.4	74.0	156.2	146.65	122.2	121.6	200.29	149.0	122.0	131.8
PWY-4722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.272727272727272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.45454545454545	0.0	0.0	28.36363636363636	0.0	17.454545454545453	0.0	21.818181818181817	0.0	13.09090909090909	17.454545454545453	0.0	0.0	0.0	0.0	0.0	39.272727272727266	26.18181818181818	0.0	0.0	0.0	0.0	0.0
PWY-4984	3050.9222222222224	3077.8144444444442	3280.766666666667	3720.405982905983	3862.1144444444444	3933.2009035409037	3865.722222222222	3450.3855555555556	3750.83	3355.2155555555555	2788.8367521367522	3119.418888888889	2761.0658974358976	2646.411111111111	2959.083076923077	2935.826666666667	2892.235982905983	3100.0933836098543	2778.3766666666666	3548.405294117647	2658.6077777777778	2188.0144444444445	2507.9479487179487	2461.1323931623933	2189.769877806195	2516.0460683760684	1792.3033333333333	3342.646153846154	3000.8405128205127	3193.9404273504274	2977.4862393162393	2951.988888888889	2510.588888888889	3498.17	3298.0622222222223	3353.617863247863	3104.4813675213677	3134.090683760684	2979.585989807294	3366.5104273504276	3156.130215533259	3545.8984615384616	4683.619784466741	3848.237264957265	4346.682735042735	2342.277777777778	2558.822136752137	2058.478205128205	2353.3798534798534	2226.864513520012	2335.083015873016	3150.3148656898657	2784.9793788819875	3158.395918670701	3245.340138026225	3284.3051404151406	2857.5102509454173	3005.536752136752	3059.632905982906	3053.4473748473747	3023.6750089779503	2891.0114774114772	2840.0797313797316	2317.4017094017095	2061.5150671550673	2522.9468376068376	2405.146898656899	2043.6899145299146	2616.6712942612944	3313.72105006105	2513.410634920635	2746.2313186813185	3255.153827979352	3661.675518925519	3400.08360769949	3157.175960609439	3368.6885821396563	2946.3022710622713	3238.1517704517705	2312.445465057818	2657.8825870861165	2199.15315018315	2415.4973992673995	1935.6270940170941	2448.4982726423905	2728.933137254902	2192.635694175106	2562.989752926812	2717.981640451052	2375.134700854701
PWY-5005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.5	5.142857142857142	2.571428571428571	7.357142857142857	3.2857142857142856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5022	5.4	34.0	4.0	0.0	0.0	0.0	0.0	7.666666666666666	22.0	0.0	85.0	143.0	4.0	0.0	51.0	49.0	0.0	0.0	3.0	0.0	0.0	37.0	4.266666666666667	17.0	6.0	0.0	0.0	0.0	37.0	0.0	0.0	1.4933333333333332	14.0	0.0	19.0	0.0	255.0	41.0	26.5	26.0	222.5	3.333333333333333	9.333333333333332	5.0	0.0	97.0	74.0	57.666666666666664	101.0	61.300000000000004	104.66666666666666	147.5	93.1	27.233333333333334	165.83333333333334	131.94	94.48	202.08333333333334	139.04	183.33333333333334	80.56	139.70666666666668	151.14666666666668	115.32000000000001	95.74666666666666	91.66666666666666	40.18666666666667	198.81333333333333	106.62666666666667	23.333333333333332	80.89333333333333	107.12666666666667	330.8333333333333	274.9133333333333	152.44	240.01999999999998	292.5	226.58666666666667	151.5	246.085	255.41333333333333	195.62666666666667	157.70666666666665	201.41333333333333	269.14666666666665	132.0	211.44	160.73	153.95999999999998	156.66666666666666
PWY-5028	416.1985618729097	250.82710144927537	410.0122519509476	309.70531400966183	323.0821256038647	435.1038647342995	211.57729468599035	493.1835748792271	248.93719806763283	280.1014492753623	316.6352657004831	233.0144927536232	219.01782608695652	112.10719806763285	264.0395652173913	203.00632850241544	331.59420289855075	169.80917874396135	408.5107729468599	428.9227053140097	243.09661835748793	420.0488888888889	607.9933333333333	830.0255555555556	333.47434782608696	469.6666666666667	352.80768115942027	317.90763285024155	406.9855072463768	499.00183574879225	574.2342995169082	341.2700483091788	220.10777777777778	360.17149758454104	341.78743961352654	333.4411111111111	517.6473429951691	405.65821256038646	515.427536231884	396.6985507246377	473.2705314009662	432.54256038647344	285.5507246376812	185.61352657004832	358.1207729468599	401.0	375.32666666666665	444.04700854700855	528.0750427350428	545.8266666666667	549.1186324786324	254.52333333333334	254.9961204013378	328.81299145299147	482.3227536231884	374.35840579710145	403.3490338164251	362.9182348569305	396.1701449275362	394.77236714975845	381.81400966183577	413.7697584541063	331.7395169082126	213.55444444444444	346.68111111111114	328.60555555555555	546.8446859903381	372.55111111111114	362.8709178743961	487.54106280193236	514.3688108509848	502.82302118171685	377.2566183574879	334.09079895949463	469.6929096989967	430.7813043478261	512.4094054254924	445.92858045336305	430.7019806763285	551.4912560386474	370.76057971014495	444.6309178743962	304.33222222222224	377.2422222222222	464.9794017094017	313.46642512077295	376.46707172055	342.16850241545893	384.44038647342995	478.34599033816426
