pathway	K01	K02	K03	K04	K05	K06	K07	K08	K09	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K26	K27	K28	K29	K30	K31	K32	K33	K34	K35	K36	K37	K38	K39	K40	K41	K42	K43	K44	K45	K46	K47	K48	K49	K50	K51	K52	K53	K54	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35	M36
PWY-621	470.60280360052195	482.38057059579194	393.08808882324894	459.5009971430692	513.9286724045211	683.1028066994656	433.9407430516687	489.1082252131598	454.3586367065083	552.5688568856885	365.8037217057556	595.0833565696936	609.2148148065179	555.1843502664448	723.7517161504919	469.4719128293307	435.08270831268277	587.8743880404787	546.2230826542491	637.808392554561	276.8845332608221	518.566381863727	673.8367328756444	1637.8076401564165	367.7538663452275	655.9890574233409	306.8460079497028	542.4041860219658	634.9389239732102	377.3382463679278	622.249977324263	520.2798911515904	399.11694648050667	506.8172502620694	489.67140122855955	416.13621763054886	370.3890375148598	444.3047258908431	476.906487815102	599.1703668889666	579.7921213788857	682.8381257296215	2354.335473515249	674.1940807641076	738.0153194293192	511.66156397940495	1019.2400443153368	529.924087448807	572.9345080149362	559.046310896445	454.28943418679114	481.29986471087403	810.5047701383238	485.4139480723841	601.567375498465	430.9258422982299	401.37795079331556	366.01176925886944	431.1096488503554	367.45033147116186	379.0296002011567	514.6317722184984	497.08661491917115	348.42157974300835	473.57717885993856	528.6698364115865	560.9820111741686	510.1088071677896	337.0424749681042	464.81556201208804	821.143388001229	837.7736124300527	371.75313792326284	650.7279430958984	637.9386550976138	521.9175447556116	400.53542788977285	439.574020181327	209.24698641022223	699.7312682544283	463.4906000541596	634.7548255421578	482.5331450254224	589.811665276399	536.8298051858436	605.4502529582087	778.9156221191627	651.7478466372949	492.271957891372	800.9227776908193
PWY-6210	366.7102163221554	309.08194792907	309.985101709324	312.50221670508955	190.6335244068581	242.9668625623053	331.34018684314555	351.7637207250968	272.5221060191211	177.197388247112	160.33096819970325	209.17528384743153	168.32111098094762	168.16057318381132	139.75561004000303	242.91261615918162	220.8174617859296	154.15933412604045	343.1992692843036	268.1994627536732	240.7949113628665	118.00500372794302	205.345632242868	237.66448058953793	111.54812019820884	302.21521677147945	161.75113200843617	250.97118550111438	227.76980899121213	227.65412735451065	356.28368098159507	268.1464079312127	184.92665853784194	295.09634682596527	270.507792119003	265.56087349540894	199.5819397993311	203.10213070539925	294.53622025026846	187.30619167531174	115.56213290590316	112.28252401973513	110.42461674203153	133.27556884297965	170.94022724580998	49.55643390425999	63.04190508246381	90.63607924921793	98.78138457261856	91.97716697995322	98.44823649145165	73.74112741921348	70.29914243259512	103.66808559219388	306.1253363435758	173.43046981227374	236.09882749530186	237.34299787020984	303.2747852201221	267.97630667184865	259.2251602017608	225.2851516975737	291.62987990646576	189.84046850948636	225.116436715074	136.76972325693706	206.40782005465633	230.7273113160685	111.05997687132044	111.96609296200852	232.50694263986028	194.78732612046556	253.75838032178106	294.8571161609306	371.39327895654935	268.17300166034835	186.31046429373941	192.31034550589834	225.85825156676623	305.58710671673236	243.41177338480068	223.73656768820072	81.98927317769751	205.28617309254878	214.7428648954683	173.13556092563553	203.73580831094964	235.73783590748687	185.11343313977451	224.79255166088703
PWY-622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.90479440385042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.908472112256678	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6263	5317.081338608276	5671.090927889135	5547.368935416263	5654.573123314259	5470.221963598233	5524.790973868681	5724.3910688732785	5214.235110322889	5686.021263761741	6011.455801269694	5703.274293332726	5725.2367003734835	5693.034549998379	5736.598323988116	5512.793014452066	5885.162939009607	5604.443665034536	5627.0608696036725	5506.784426411019	5354.55948744728	5650.630563890074	5437.779612256724	4699.965085739216	4964.014221291058	5435.105680251043	5455.320177503527	5400.244548936517	5891.235558481837	5772.988333608757	5691.8337712306175	5596.909418406619	5762.600768684889	5617.332601162116	5826.89082009479	5770.261032772041	5740.053692108821	5535.080458444413	5474.149096643053	5333.673609636302	5769.021594830227	4719.052285609653	5459.926837059644	5286.059817806158	5818.9449131765605	5647.7053471169775	5280.141530790127	4926.584269681753	5131.0407144078345	5099.749999304724	4992.787933574129	5160.068195806977	5858.951747887226	5456.64879587897	5733.897857703191	3357.7778729722213	3314.340053326905	3455.529135091104	2912.992308897797	3199.0954106993045	3022.718636403626	3113.437777042279	3297.828603478626	3282.8909699225223	1756.6280331927892	2701.54756938041	2539.372124998373	3168.927666196758	2695.5905455691277	3258.9322052977523	3968.6757844166614	4004.8205191653724	3798.1515587009776	3049.109728060301	2954.557153215971	3152.9611868116403	3275.2820911139406	3511.909587031796	2974.778870491767	2884.780158183759	3302.5055544509614	2983.991940735353	3511.958190406993	2874.3222228451154	3274.9931418335022	3372.4836616596667	3459.6339401501255	2841.6836792566605	3617.389125636832	3729.0002775607004	3510.0619407614745
PWY-6269	2610.992400862302	3171.259339347749	2665.5355587172307	2707.6838734699836	2730.592766092438	2834.554631371995	2653.0754014328454	2524.3440471656295	2689.91131680073	3301.1856147784765	3505.241095622766	3296.446564433125	3446.6200267336612	3444.4455536924506	3694.327181735424	3299.520985388753	3259.7539892251434	3408.893885387937	2826.486138367117	2627.324494425449	2898.1193576274436	3458.5256181651034	3551.068948725011	3160.032859808073	3338.21040358544	3166.620261849922	2800.7906303667146	3392.704584721387	3529.168427785989	3491.005904547098	3503.97507966509	3278.1691035124213	3193.589666383834	3034.250681619503	3109.3367462615793	3034.0500841881426	3027.3695827873153	2896.1105687402937	2678.369784229114	3318.187078172882	3331.409016371716	3395.5362120837262	3756.765533029264	2961.2689906778987	3316.95733635838	3175.0612386278226	3700.212954374367	3216.619093986461	3130.7150141316292	3178.1508293098	3131.5390054304753	3356.2147777707255	3314.624380013415	3318.146024205685	3560.205875950973	3591.246049289307	3553.8958079335293	3376.420977533218	3523.4932449395515	3534.2856840419604	3636.17065165097	3618.837450103799	3593.006688106402	3407.7759281892163	3667.8613740320607	3595.972391205164	3697.772433983642	3501.9388253679567	3814.5748312014575	3734.1245986322374	3451.1907366203427	3777.241902716711	3773.7987927659356	3522.199727223751	3731.4856404427082	3746.084186737798	3634.5880244491254	3628.9305860940544	3949.60173270575	3537.0328588888524	3735.760506222689	3648.0232898121058	3918.9384501640757	3678.536694507493	3783.8194186518926	3977.190135732744	3762.851085918501	3869.213149143478	3945.4096221761633	3808.7363715785577
PWY-6277	11218.842001598287	11395.000467557427	11334.021731620585	11865.680477162587	12142.911400212093	11875.853323343597	11752.40099816269	11525.551749772918	11905.37117942258	11917.05969175506	11622.796129185295	11763.109924520688	11520.335366228313	11600.699701110294	11537.824466721744	11803.785224827296	11581.458206792488	11592.205532767977	11529.995495116926	11768.99581141255	11650.895771020067	11233.607987776872	11148.889924005165	11351.124887335778	11302.989401088751	11362.868156360713	11445.646953168649	11690.25157542249	11590.286960338568	11635.111932520642	11520.921733609706	11628.178539933147	11604.441500107045	11789.062944329387	11553.315162481706	11606.73196974785	11240.91730504655	11291.3980488486	11232.686857402301	11564.524796907055	11103.903650987158	11381.474624961595	11129.166209224122	11505.171419529746	11338.01890061303	11404.497433804521	11351.86533586767	11226.85272926529	11234.930656826531	11227.972386812446	11153.769110214967	11518.143098598734	11426.83922987083	11453.436849409223	10905.769193466816	11187.034190230528	11047.05278040241	10869.406478768613	10951.692692443636	10872.336602694511	11033.37582816826	11117.545424321244	11113.018392148882	11432.28691485681	11309.137490225985	11291.267072038087	10906.016876878086	11163.547347340345	11331.705822837846	11217.975585331726	11246.919378767107	11122.935349871244	10998.781026516106	10877.486945258172	10928.447311135353	10992.982858883219	10828.894206717263	10688.162770338518	10790.020379237336	10907.664896448678	10955.721406509769	11115.855186501738	10884.387951472712	10976.4456443693	10958.398234052593	11041.042838469328	10852.119349123725	11102.024609174552	11110.32273681418	11077.166929317054
PWY-6282	3833.574348377538	3065.1556262159643	3614.597044118074	2845.393945808012	2560.6957717335317	3578.6929696023926	2569.0815368334793	4166.488059239024	2296.6930249257307	1494.648696746032	2570.1375081914516	2233.43620568342	1321.07164123196	1251.7864761965282	1613.1605955404566	2287.248020122147	2154.6004224715048	1647.7937586493629	3225.3173569616574	3946.238703227955	2541.716391385463	3082.6966473649927	3313.949226428365	7064.329874646642	2233.759728675451	3501.9768859222236	2686.3042675649804	2758.0113184444344	3363.9651342223733	3030.2087210384007	2707.1704667416643	2885.4287556127556	1807.940729571181	2361.1987429297797	2620.675377932197	2493.0722623068514	3113.864529447495	2853.3473788630263	3923.1149866078676	2442.082578220047	2437.8971124774075	1919.3094992652225	1875.9997856986004	1973.4393212816353	2433.191335976744	2159.2159845161464	2386.252377947165	2382.8025385970677	2346.300627510869	2590.4574394413717	2645.157174112604	1517.5642824446325	1469.9334120409533	1578.3847251458656	2623.6430741358595	2096.6704816159404	2667.821476476109	2515.4698588634997	2695.067417285639	2640.5594258713327	2304.225307739182	2624.776477243221	2106.2081283873677	1132.7191635335669	1654.3321643439901	1764.5897064308242	2111.1226056793325	2480.9021240218467	1456.7178224653344	2078.645231851831	2956.8603919214434	2881.27608516882	2296.6496123844013	2278.8647210603112	2241.38473072317	2442.370277658713	2794.198579028082	2268.0918213965133	2131.928158627962	3177.030454178677	2451.022665436752	2637.2570057253056	1296.8446799226738	2598.0740099998325	2408.776890911079	1567.9634625731014	1958.8953295219774	2137.731170786106	2011.9021520138997	2614.2082685193445
PWY-6317	5670.885336917136	5839.075205208335	5514.145685987512	4895.8575744595055	4909.808394695663	4767.421704473573	5217.161427221916	5406.169037048662	5040.018270385477	5286.856578946142	5547.60688674492	5522.560657758272	5464.6296537633925	5174.113176218187	5991.142640092064	5548.518746143051	5721.993649015408	5593.044488259186	5455.244158909782	5203.899761283189	5287.158685263529	5330.700072529922	6044.121144025645	5460.953886301801	5441.494310419086	5840.413392067462	5563.981516118536	5540.755278735803	5776.17146658563	5561.9078273702535	6094.398285253282	5691.701273716069	5447.066933315311	5513.604367849696	5490.884826766086	5510.42244601726	5669.602182689435	5915.899679781375	5921.1533389708175	6309.615526139084	6290.020544013743	6038.6288335664785	6915.85999692125	5860.7368609615705	6195.735437654294	5556.371948450179	5933.292226939161	5322.833067027227	5540.105822712552	5554.938148552276	5426.745359948584	5468.501120984143	5600.654029369234	5841.995693485481	6612.0342405482625	6518.083175573612	6396.226111085844	6623.851487789941	6420.716729969989	6667.661487534047	6528.3542117222205	6470.466244083425	6450.521354024643	6506.866134350598	5986.721118107377	6639.4609084697	6761.547273997783	6229.137455095543	6480.111400140351	6575.810343375655	6124.631413232172	6544.231327006799	7019.386782519391	7416.185852573589	7203.663909764854	6751.301260294777	6836.829279325042	6800.161137615727	6700.8310297652815	6179.0640304336575	6339.881643076493	6120.484825633858	6485.033541691833	6285.382249573949	6528.189634638011	6369.582283819804	6677.258770910711	6220.41026483739	6063.924965321028	6469.792943548904
PWY-6338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.04112709984782	0.0	37.037647174296545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.00557550393876	0.0	72.89762787719488	0.0	64.34085667990811	0.0	0.0	0.0	0.0	0.0	0.0	103.12737633528529	73.81255438667375	106.48684316405019	82.67341515236386	0.0	0.0	73.12501115513943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.890835202447075	0.0	2.653100049221379	2.651891897675502	0.0	55.73227363890152	0.0	23.224349101121906	0.0	20.190762755011452	26.309986404079005	0.0	0.0	26.86446300723946	33.71696930041653	5.287593092890933	5.29432475192213	0.0	0.0	0.0	15.714742295873451	147.66708776352243	41.96207074108307	35.221479393929386	34.967584593033635	0.0	22.78313926054414	30.330991051808724	2.6512565072986924	20.690608013435345	12.832654219031426	20.325702856829352	22.44301523753288
PWY-6339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0106323523956	0.0	0.0	0.0	0.0	0.0	0.0	166.94149910700514	0.0	175.74084670620567	219.8709745375666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.73665852255164	0.0	243.0187482203582	0.0	124.15693519104583	0.0	0.0	0.0	0.0	183.43146298439166	169.4853976140082	170.4015440610615	158.32325120270954	220.40864457018668	208.59661941796975	0.0	0.0	324.79572553339335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.8727530414117	0.0	0.0	62.125331812500185	0.0	70.5511609243045	103.57051566524939	0.0	169.92309801135698	0.0	0.0	0.0	61.27925476960398	0.0	0.0	0.0	71.9239677275003	87.36203149695298	202.80268396314844	65.06456761652788	0.0	140.16730163718884	0.0	173.59562028826957	352.5673584821787	114.68140638713886	137.53841546378575	134.016460109526	0.0	0.0	83.96911036644913	91.97683511304717	59.10925583650567	36.379128794150084	116.92416452729965	60.93336241491567
PWY-6349	111.68823506807612	19.70402119409029	0.0	35.515448012525724	3.993579434527717	1.9984139104791574	95.93363092515138	46.226967355585735	0.0	46.91033630902252	60.54304972753337	79.40602200380313	148.9054962224759	183.51985209106374	19.636873263225134	0.0	58.80766213732646	31.34276076072694	76.7105497179154	35.35762723474211	0.0	102.4389429328534	0.0	23.875022174408496	59.29604385156848	136.08620103729882	141.49372914312207	79.7781667791479	0.0	19.76064679104766	0.0	68.4298884357674	155.23530400395722	0.0	70.151685674572	0.0	47.685790194713945	2.990082566948829	73.17098507594727	0.0	19.359215981907276	46.209428333026835	61.211159730777865	0.0	0.0	0.0	3.984800114601727	55.43825668202542	11.846859788588738	70.13010643768506	119.90257924448208	207.57647059782923	128.29018415438114	93.43537521440591	415.7344752772296	682.6744528537728	638.6936717575227	564.2019330145632	597.5935570012315	453.0367969351766	658.5783792998211	774.4702575288796	632.9921130392719	353.01295135576873	490.7514806553571	549.6409612418499	549.6780760176579	829.4314463234816	496.9150995305893	739.4002575894922	1225.6699330423826	875.6272049560278	415.0961400158413	223.22092488591437	416.1561244129693	665.7223206378632	546.3150203620113	661.6201564425152	173.52740597064923	1104.7440891008187	727.5891594371966	1076.6954989409776	371.1773399038689	861.0310858195088	675.8467885629029	304.7285335792485	571.9145775628308	850.161520193494	703.2813996005632	933.9459793373499
PWY-6350	133.8769795843215	24.49580351385777	0.0	44.18760000370642	4.989238856354225	2.4973318520121137	118.24394558346899	57.0413531222133	0.0	58.18060275193583	74.27529993179556	97.38957609832762	178.9383228283194	217.11231819104702	24.388553770000218	0.0	71.43404929419073	38.89805252534289	94.1014121340198	43.923994622100444	0.0	117.65833752526898	0.0	29.337681052068525	72.18842660615098	161.24536473688357	155.8988114305316	97.99612907268236	0.0	24.599199772661997	0.0	84.0594118865962	183.29851065987185	0.0	86.11798334234092	0.0	58.63900802255118	3.733173646210271	88.70413568655991	0.0	23.915330002629503	56.99703500849605	75.3219781953865	0.0	0.0	0.0	4.9740601448504655	67.40667286056551	14.73982644549658	85.23663693483746	144.68420913025366	247.40760105665572	153.10925369649803	114.15155466192591	437.284495144391	706.6773248032907	662.8492792101658	556.0501694061045	596.3993758872433	446.76651039664137	661.1557163439439	782.6787930055723	636.832188982012	349.2570408557129	501.55749481313404	563.7083642882044	563.6863880042457	829.3451211356862	540.9509467452524	811.888942785811	1268.3597205276687	905.5603861234879	419.23867163088664	224.92318135489168	428.31567536844994	682.9280290304289	573.1113907689163	675.9941225472173	195.24646201658234	1109.9935612747706	731.1348384760197	1096.171332068517	400.10520279988225	870.2155289497002	697.9505632944652	349.2831972254531	577.4432789864945	886.6380755029892	754.5689101009687	957.3220520538116
