"","row","col","bNTI","RCbray","process","row.country","row.site","row.landuse","col.country","col.site","col.landuse","pair_scale","pair_landu"
"1923","K25","M34",-5.93277890121101,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1924","K25","M35",-7.06000032688929,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1925","K25","M36",-4.76395219354588,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1926","K26","K27",-9.56270813678884,-0.99,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Natural","within_site","Natural"
"1927","K26","K28",-9.69509791354839,-0.66,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1928","K26","K29",-9.74964856181449,-0.87,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1929","K26","K30",-9.37529189526859,-0.72,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1930","K26","K31",-9.34481725806628,-0.91,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1931","K26","K32",-8.86713022975002,-0.87,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1932","K26","K33",-9.60000906214874,-0.88,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1933","K26","K34",-7.43785886652446,0.29,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1934","K26","K35",-9.09690657103244,-0.32,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1935","K26","K36",-7.55838613489182,-0.12,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1936","K26","K37",-9.6809795404215,0.19,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"1937","K26","K38",-9.69153355502545,-0.06,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"1938","K26","K39",-9.71626147852145,0.41,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"1939","K26","K40",-9.95326478784115,0.88,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"1940","K26","K41",-9.28601965858132,0.77,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"1941","K26","K42",-8.74958037479497,0.42,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"1942","K26","K43",-5.27386513607447,0.93,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"1943","K26","K44",-8.66931807852404,0.59,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"1944","K26","K45",-8.77526560131577,0.12,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"1945","K26","K46",-6.37196533754317,0.99,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"1946","K26","K47",-7.28778468449375,1,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"1947","K26","K48",-7.74020795175259,1,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"1948","K26","K49",-7.68240771841476,1,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"1949","K26","K50",-7.85976028395091,1,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"1950","K26","K51",-7.87502780167816,1,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"1951","K26","K52",-9.73001430681154,0.9,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"1952","K26","K53",-9.22917782526123,0.94,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"1953","K26","K54",-9.43185751969933,0.76,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"1954","K26","M01",-8.73646384687614,0.99,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"1955","K26","M02",-8.52732252505326,0.98,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"1956","K26","M03",-7.64527374908358,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"1957","K26","M04",-7.31867245461325,0.99,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"1958","K26","M05",-7.2369488888055,0.99,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"1959","K26","M06",-8.40556551808273,0.97,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"1960","K26","M07",-8.58568493673371,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"1961","K26","M08",-7.61206438069505,0.98,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"1962","K26","M09",-7.67781122825302,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"1963","K26","M10",-3.78007559780649,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"1964","K26","M11",-7.49207397551513,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"1965","K26","M12",-6.56776475446709,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"1966","K26","M13",-7.92221060857406,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"1967","K26","M14",-5.50833943341676,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"1968","K26","M15",-5.70923123195846,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"1969","K26","M16",-8.31883195353627,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"1970","K26","M17",-5.78169392134201,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"1971","K26","M18",-6.85565536328325,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"1972","K26","M19",-9.81111131509782,0.99,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Natural","across_site_btw_country","Natural"
"1973","K26","M20",-8.86949878812927,0.99,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Natural","across_site_btw_country","Natural"
"1974","K26","M21",-8.27416771835219,0.97,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Natural","across_site_btw_country","Natural"
"1975","K26","M22",-8.19536563696283,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Natural","across_site_btw_country","Natural"
"1976","K26","M23",-7.89689764238422,0.99,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Natural","across_site_btw_country","Natural"
"1977","K26","M24",-6.94630467289731,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Natural","across_site_btw_country","Natural"
"1978","K26","M25",-9.48388935848886,0.97,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Natural","across_site_btw_country","Natural"
"1979","K26","M26",-4.87328395346343,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Natural","across_site_btw_country","Natural"
"1980","K26","M27",-7.09558352023466,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Natural","across_site_btw_country","Natural"
"1981","K26","M28",-5.74754262669432,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1982","K26","M29",-7.30880844451887,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1983","K26","M30",-5.39994897016016,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1984","K26","M31",-6.73325999277596,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1985","K26","M32",-8.35355337502512,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1986","K26","M33",-6.74722702573294,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1987","K26","M34",-7.32759553273678,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1988","K26","M35",-8.22443832473117,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1989","K26","M36",-5.5644961730904,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","H","Farm","across_site_btw_country","cross_landuse"
"1990","K27","K28",-9.08836917838128,-0.18,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1991","K27","K29",-10.5177618233776,0.05,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1992","K27","K30",-9.68736372628722,0.11,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1993","K27","K31",-8.82058922645605,-0.22,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1994","K27","K32",-9.13288594537422,-0.37,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1995","K27","K33",-10.3430344770105,-0.59,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1996","K27","K34",-7.21624823900503,0.87,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1997","K27","K35",-9.41476720527021,0.88,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1998","K27","K36",-9.02123030293368,0.89,"Homogeneous Selection","Kenya","E","Natural","Kenya","E","Farm","within_site","cross_landuse"
"1999","K27","K37",-9.63772968787982,0.96,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"2000","K27","K38",-9.5007973712967,0.89,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"2001","K27","K39",-8.47069707551052,0.96,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"2002","K27","K40",-9.77839267037595,0.91,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"2003","K27","K41",-9.20309859087674,0.74,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"2004","K27","K42",-9.01383319798898,0.31,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"2005","K27","K43",-4.48612606994241,0.98,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"2006","K27","K44",-8.74845744512277,0.95,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"2007","K27","K45",-8.44620040676509,0.83,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Natural","across_site_within_country","Natural"
"2008","K27","K46",-6.58760690796825,0.97,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"2009","K27","K47",-7.61830441396748,1,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"2010","K27","K48",-8.37673424397136,1,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"2011","K27","K49",-7.59249056229685,1,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"2012","K27","K50",-8.10690784231192,1,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"2013","K27","K51",-8.445009673556,1,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"2014","K27","K52",-9.74279392060877,0.93,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"2015","K27","K53",-9.80479700969846,0.93,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"2016","K27","K54",-9.63322707137645,0.82,"Homogeneous Selection","Kenya","E","Natural","Kenya","F","Farm","across_site_within_country","cross_landuse"
"2017","K27","M01",-7.11520401229441,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"2018","K27","M02",-6.9023443557148,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"2019","K27","M03",-6.19976931189745,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"2020","K27","M04",-6.50284359804239,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"2021","K27","M05",-5.73321270791475,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"2022","K27","M06",-6.60822824261653,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"2023","K27","M07",-7.47935808467185,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"2024","K27","M08",-5.56139982212879,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"2025","K27","M09",-6.20965339729059,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Natural","across_site_btw_country","Natural"
"2026","K27","M10",-2.73094348391378,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"2027","K27","M11",-6.92931579990505,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"2028","K27","M12",-5.94778894209754,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"2029","K27","M13",-6.75818331775602,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"2030","K27","M14",-3.66338830109898,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
"2031","K27","M15",-5.2885268885003,1,"Homogeneous Selection","Kenya","E","Natural","Malawi","G","Farm","across_site_btw_country","cross_landuse"
