row,col,bNTI,RCbray,process,row.country,row.site,row.landuse,col.country,col.site,col.landuse,pair_scale,pair_landu
K26,K28,-2.27397878788658,-0.66,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K26,K29,-1.85140167408561,-0.87,Undominated,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K26,K30,-2.4688084529094,-0.72,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K26,K31,-2.56717000368058,-0.91,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K26,K32,-2.25762365249059,-0.87,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K26,K33,-2.50396399872041,-0.88,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K26,K34,-2.26333051036383,0.29,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K26,K35,-2.25026957381497,-0.32,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K26,K36,-1.71471809529283,-0.12,Undominated,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K26,K37,-2.41274583309983,0.19,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K26,K38,-2.06208690377152,-0.06,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K26,K39,-1.38217808259043,0.41,Undominated,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K26,K40,-1.52503854301043,0.88,Undominated,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K26,K41,-1.88430714770241,0.77,Undominated,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K26,K42,-2.04128858089499,0.42,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K26,K43,-1.87064034757104,0.93,Undominated,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K26,K44,-1.2446188283877,0.59,Undominated,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K26,K45,-2.50106333479913,0.12,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K26,K46,-1.99252555787586,0.99,Dispersal Limitation,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K26,K47,-2.12148650948053,1,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K26,K48,-2.19993259789305,1,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K26,K49,-2.02930192789109,1,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K26,K50,-2.09152487304869,1,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K26,K51,-1.57330747348086,1,Dispersal Limitation,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K26,K52,-1.71237135896021,0.9,Undominated,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K26,K53,-1.60655488388543,0.94,Undominated,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K26,K54,-2.25412319682288,0.76,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K26,M01,-1.92798231327249,0.99,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K26,M02,-2.04492203409938,0.98,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K26,M03,-2.06559467442157,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K26,M04,-0.367568393418778,0.99,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K26,M05,-2.60464155659065,0.99,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K26,M06,-2.31700902711907,0.97,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K26,M07,-1.99101491248396,1,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K26,M08,-1.45264417657011,0.98,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K26,M09,-2.0840793396035,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K26,M10,-2.56261739044249,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K26,M11,-2.47716699977773,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K26,M12,-2.91339481093918,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K26,M13,-3.04325066784859,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K26,M14,-2.71809236173151,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K26,M15,-3.03633432424157,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K26,M16,-2.80648471794712,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K26,M17,-3.06400543013197,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K26,M18,-2.69691444815477,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K26,M19,-1.85490694057537,0.99,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K26,M20,-2.95230143622469,0.99,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K26,M21,-2.21915077363282,0.97,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K26,M22,-1.86625626153705,1,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K26,M23,-2.54415380277684,0.99,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K26,M24,-2.98411299041506,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K26,M25,-1.61533688853272,0.97,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K26,M26,-2.33022260334008,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K26,M27,-1.81387376610539,1,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K26,M28,-2.26402870793595,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K26,M29,-2.7285530733267,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K26,M30,-1.6683406217265,1,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K26,M31,-2.93854739857928,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K26,M32,-2.39077972103063,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K26,M33,-1.76611304112719,1,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K26,M34,-2.91472433990297,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K26,M35,-2.66962218086358,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K26,M36,-3.29613949092514,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K27,K28,-2.53005106789478,-0.18,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K27,K29,-2.4178094327136,0.05,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K27,K30,-2.36851789825519,0.11,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K27,K31,-2.63972543795069,-0.22,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K27,K32,-2.39793667227484,-0.37,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K27,K33,-3.18915119806526,-0.59,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K27,K34,-2.33008035551389,0.87,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K27,K35,-2.51069702974088,0.88,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K27,K36,-2.10437398345305,0.89,Homogeneous Selection,Kenya,E,Natural,Kenya,E,Farm,within_site,cross_landuse
K27,K37,-2.02826690803816,0.96,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K27,K38,-2.03452308045603,0.89,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K27,K39,-1.57255749776555,0.96,Dispersal Limitation,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K27,K40,-2.59755592267984,0.91,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K27,K41,-2.99836947176045,0.74,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K27,K42,-2.76611974395586,0.31,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K27,K43,-2.81804491828719,0.98,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K27,K44,-1.15575085461523,0.95,Undominated,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K27,K45,-2.95435854835601,0.83,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Natural,across_site_within_country,Natural
K27,K46,-2.84948295868804,0.97,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K27,K47,-2.51335188025811,1,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K27,K48,-2.30208848290587,1,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K27,K49,-2.20623991830721,1,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K27,K50,-2.29576078258371,1,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K27,K51,-1.6541820951078,1,Dispersal Limitation,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K27,K52,-1.64365497955582,0.93,Undominated,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K27,K53,-1.84684233130913,0.93,Undominated,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K27,K54,-2.60271101074245,0.82,Homogeneous Selection,Kenya,E,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K27,M01,-1.73969289143611,1,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K27,M02,-1.64151378978505,1,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K27,M03,-1.98335057748843,1,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K27,M04,0.0835761982918252,1,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K27,M05,-2.52721830491608,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K27,M06,-1.8344341544926,1,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K27,M07,-1.80552597661194,1,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K27,M08,-1.02211938453289,1,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K27,M09,-1.58668132345494,1,Dispersal Limitation,Kenya,E,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K27,M10,-3.32022686638434,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K27,M11,-2.67628011696859,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K27,M12,-3.40795303775143,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K27,M13,-4.18304182452975,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K27,M14,-3.68270211761966,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K27,M15,-3.94679089054826,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K27,M16,-3.40735040691446,0.99,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K27,M17,-3.17794957385772,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K27,M18,-3.52325514333504,1,Homogeneous Selection,Kenya,E,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K27,M19,-2.17524674463428,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K27,M20,-3.34008319733548,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K27,M21,-1.87661617061256,1,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K27,M22,-1.73793083847556,1,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K27,M23,-2.53282506478978,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K27,M24,-2.5509245603352,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K27,M25,-0.94024368253214,0.98,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K27,M26,-1.65775862639199,1,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K27,M27,-1.33007494608184,1,Dispersal Limitation,Kenya,E,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K27,M28,-3.38907648669003,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K27,M29,-2.99092605603116,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K27,M30,-2.43768367062211,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K27,M31,-3.42715441857693,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K27,M32,-2.3690478607062,0.99,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K27,M33,-2.16393410639187,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K27,M34,-3.57564386766896,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K27,M35,-3.38160288855524,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K27,M36,-2.71960397084538,1,Homogeneous Selection,Kenya,E,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K28,K29,-2.62585173253931,-1,Homogeneous Selection,Kenya,E,Farm,Kenya,E,Farm,within_site,Farm
K28,K30,-2.24193052621372,-1,Homogeneous Selection,Kenya,E,Farm,Kenya,E,Farm,within_site,Farm
K28,K31,-1.89791180754705,-1,Homogenizing Dispersal,Kenya,E,Farm,Kenya,E,Farm,within_site,Farm
K28,K32,-3.42584152789996,-1,Homogeneous Selection,Kenya,E,Farm,Kenya,E,Farm,within_site,Farm
K28,K33,-2.55616368166468,-1,Homogeneous Selection,Kenya,E,Farm,Kenya,E,Farm,within_site,Farm
K28,K34,-2.39690321063861,-0.84,Homogeneous Selection,Kenya,E,Farm,Kenya,E,Farm,within_site,Farm
K28,K35,-1.80843622454053,-0.75,Undominated,Kenya,E,Farm,Kenya,E,Farm,within_site,Farm
K28,K36,-1.5376436127774,-0.66,Undominated,Kenya,E,Farm,Kenya,E,Farm,within_site,Farm
K28,K37,-2.10986644335617,0.63,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K28,K38,-2.27396375113583,0.58,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K28,K39,-1.32118053372832,0.82,Undominated,Kenya,E,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K28,K40,-1.75471928358683,0.91,Undominated,Kenya,E,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K28,K41,-2.8623787608381,0.77,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K28,K42,-2.38564636418775,-0.03,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K28,K43,-2.2786060515923,0.94,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K28,K44,-1.09155667047378,0.8,Undominated,Kenya,E,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K28,K45,-2.66874818100348,0.73,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K28,K46,-3.4615493133241,0.96,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Farm,across_site_within_country,Farm
K28,K47,-3.04086883244633,1,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Farm,across_site_within_country,Farm
K28,K48,-2.99905836513922,1,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Farm,across_site_within_country,Farm
K28,K49,-2.71074827091409,1,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Farm,across_site_within_country,Farm
K28,K50,-2.5533579839569,1,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Farm,across_site_within_country,Farm
K28,K51,-2.53099810797555,1,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Farm,across_site_within_country,Farm
K28,K52,-1.8155069423778,0.4,Undominated,Kenya,E,Farm,Kenya,F,Farm,across_site_within_country,Farm
K28,K53,-1.60487147409233,0.77,Undominated,Kenya,E,Farm,Kenya,F,Farm,across_site_within_country,Farm
K28,K54,-2.45966365249134,0.48,Homogeneous Selection,Kenya,E,Farm,Kenya,F,Farm,across_site_within_country,Farm
K28,M01,-2.04096975555646,0.99,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K28,M02,-2.26123569713376,0.99,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K28,M03,-2.21953218734198,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K28,M04,-0.835176548732401,1,Dispersal Limitation,Kenya,E,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K28,M05,-2.82458879285641,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K28,M06,-2.80104248643455,0.98,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K28,M07,-2.45255051949275,0.99,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K28,M08,-1.90629433350576,1,Dispersal Limitation,Kenya,E,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K28,M09,-2.35079257675787,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K28,M10,-2.79771322575495,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K28,M11,-2.14122580326591,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K28,M12,-3.20672653349438,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K28,M13,-3.61567760562108,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K28,M14,-2.90882156869221,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K28,M15,-3.95378091199928,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K28,M16,-3.2756797157191,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K28,M17,-2.97811752755323,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K28,M18,-2.43859590024623,1,Homogeneous Selection,Kenya,E,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K28,M19,-1.90313333954923,1,Dispersal Limitation,Kenya,E,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K28,M20,-3.57109303610547,0.99,Homogeneous Selection,Kenya,E,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
