Similarity	Repl	RichDiff	comb	landuse	site	country	relation
0.172682236376504	0.435951875442321	0.391365888181175	K53_M16	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.183442525312686	0.645622394282311	0.170935080405003	K53_M17	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.17983651226158	0.480926430517711	0.339237057220708	K53_M18	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.200242718446602	0.606796116504854	0.192961165048544	K53_M19	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.171885409726849	0.518321119253831	0.30979347101932	K53_M20	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.182712579058327	0.435699226985242	0.38158819395643	K53_M21	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.193465727098014	0.547085201793722	0.259449071108264	K53_M22	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.171211160431198	0.582117945466075	0.246670894102727	K53_M23	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.175079872204473	0.568690095846645	0.256230031948882	K53_M24	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.145882352941176	0.312156862745098	0.541960784313726	K53_M25	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.157529930686831	0.603654694391934	0.238815374921235	K53_M26	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.17295188556567	0.548764629388817	0.278283485045514	K53_M27	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.183233532934132	0.639520958083832	0.177245508982036	K53_M28	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.191474493361286	0.43466107617051	0.373864430468204	K53_M29	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.156914893617021	0.535904255319149	0.30718085106383	K53_M30	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.184453227931489	0.520421607378129	0.295125164690382	K53_M31	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.193093727977449	0.421423537702607	0.385482734319944	K53_M32	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.19366852886406	0.585971446306642	0.220360024829299	K53_M33	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.197546804389929	0.533247256294384	0.269205939315688	K53_M34	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.219195849546044	0.505836575875486	0.27496757457847	K53_M35	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.188946015424165	0.547557840616967	0.263496143958869	K53_M36	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.196330275229358	0.76697247706422	0.036697247706422	K54_M01	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.171707317073171	0.80390243902439	0.024390243902439	K54_M02	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.168989547038328	0.745644599303136	0.0853658536585366	K54_M03	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.157746478873239	0.828169014084507	0.0140845070422535	K54_M04	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.145240431795878	0.824337585868498	0.0304219823356232	K54_M05	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.149284253578732	0.777096114519427	0.0736196319018405	K54_M06	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.174157303370786	0.808988764044944	0.0168539325842697	K54_M07	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.173664122137405	0.824427480916031	0.00190839694656489	K54_M08	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.169014084507042	0.816901408450704	0.0140845070422535	K54_M09	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.0956826137689615	0.679113185530922	0.225204200700117	K54_M10	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.16082121471343	0.737382378100941	0.101796407185629	K54_M11	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.139004149377593	0.771784232365145	0.0892116182572614	K54_M12	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.175983436853002	0.737060041407868	0.0869565217391304	K54_M13	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.123411978221416	0.82940108892922	0.0471869328493648	K54_M14	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.190987124463519	0.682403433476395	0.126609442060086	K54_M15	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.203141361256544	0.69738219895288	0.0994764397905759	K54_M16	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
