Similarity	Repl	RichDiff	comb	landuse	site	country	relation
0.155172413793103	0.810344827586207	0.0344827586206897	K11_K46	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.152808988764045	0.768539325842697	0.0786516853932584	K11_K47	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.146835443037975	0.637974683544304	0.215189873417722	K11_K48	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.150649350649351	0.602597402597403	0.246753246753247	K11_K49	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.172897196261682	0.705607476635514	0.121495327102804	K11_K50	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.131067961165049	0.703883495145631	0.16504854368932	K11_K51	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.160621761658031	0.595854922279793	0.243523316062176	K11_K52	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.176470588235294	0.647058823529412	0.176470588235294	K11_K53	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.168674698795181	0.795180722891566	0.036144578313253	K11_K54	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.0777777777777777	0.811111111111111	0.111111111111111	K11_M01	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0595903165735568	0.834264432029795	0.106145251396648	K11_M02	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0669642857142857	0.861607142857143	0.0714285714285714	K11_M03	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0556844547563805	0.830626450116009	0.11368909512761	K11_M04	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0405405405405406	0.878378378378378	0.0810810810810811	K11_M05	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0482456140350878	0.899122807017544	0.0526315789473684	K11_M06	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0670859538784067	0.926624737945493	0.00628930817610063	K11_M07	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0572597137014315	0.924335378323108	0.0184049079754601	K11_M08	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0449438202247191	0.876404494382023	0.0786516853932584	K11_M09	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0701030927835051	0.919587628865979	0.0103092783505155	K11_M10	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.0995850622406639	0.896265560165975	0.004149377593361	K11_M11	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.102249488752556	0.879345603271984	0.0184049079754601	K11_M12	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.1417004048583	0.82995951417004	0.0283400809716599	K11_M13	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.0867850098619329	0.859960552268245	0.0532544378698225	K11_M14	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.105050505050505	0.864646464646465	0.0303030303030303	K11_M15	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.113131313131313	0.856565656565657	0.0303030303030303	K11_M16	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.129292929292929	0.84040404040404	0.0303030303030303	K11_M17	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.126582278481013	0.860759493670886	0.0126582278481013	K11_M18	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.0830039525691699	0.865612648221344	0.0513833992094862	K11_M19	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0763052208835341	0.887550200803213	0.036144578313253	K11_M20	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0967032967032967	0.848351648351648	0.0549450549450549	K11_M21	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0578661844484629	0.810126582278481	0.132007233273056	K11_M22	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0709812108559499	0.926931106471816	0.00208768267223382	K11_M23	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
